transacao_id,idade_usuario,categoria_produto,meio_pagamento,tipo_dispositivo,valor_transacao,tempo_sessao_segundos,tentativas_senha_bloqueadas,distancia_km_cadastro,compras_ultimos_30d,ruido_latencia_ms,pin_autenticacao_app,dispositivo_fingerprint_hash,transacao_fraudulenta
TRX-54534,28.3,Eletronicos,Cartao_Credito,Desktop,622.4,1625.6,2,152.0,7,192.36,245,DEV-E1454,0
TRX-54535,43.4,Games,Boleto,Desktop,199.7,255.0,2,157.7,5,-29.18,116,DEV-2686E,0
TRX-54536,61.9,Vestuario,Cartao_Credito,Desktop,85.96,851.2,2,15.1,3,2.16,781,DEV-68B67,0
TRX-54537,42.2,Vestuario,Cartao_Credito,Mobile,1726.17,1430.7,0,26.2,4,58.14,897,DEV-2F90F,1
TRX-54538,43.4,Games,Boleto,Mobile,511.88,1189.0,0,69.0,3,-16.25,402,DEV-9A433,0
TRX-54539,37.9,Eletronicos,Cartao_Credito,Mobile,1812.59,881.1,0,14.5,5,189.3,346,DEV-27782,0
TRX-54540,32.0,Vestuario,Cartao_Credito,Mobile,1775.9,857.6,1,265.9,4,86.92,782,DEV-4E18E,1
TRX-54541,48.5,Beleza,Cartao_Credito,Mobile,451.77,295.2,2,185.4,4,-41.3,322,DEV-4B19F,0
TRX-54542,60.2,Beleza,Pix,Desktop,353.76,886.0,1,3.5,2,150.05,798,DEV-D9DC7,0
TRX-54543,37.4,Vestuario,Pix,Mobile,1670.66,1332.8,1,167.6,6,-5.03,720,DEV-EF847,0
TRX-54544,32.8,Eletronicos,Cartao_Credito,Tablet,249.25,1711.5,0,136.5,3,161.36,734,DEV-CF07A,0
TRX-54545,33.3,Eletronicos,Cartao_Credito,Mobile,334.52,1532.6,1,197.9,4,-42.29,555,DEV-8552C,0
TRX-54546,41.5, ELETRONICOS ,Boleto,Mobile,1158.7,1021.9,0,367.8,2,177.63,628,DEV-1A7CD,1
TRX-54547,27.3,Eletronicos,Cartao_Credito,Desktop,348.58,708.3,1,81.2,1,-121.89,882,DEV-EA43F,0
TRX-54548,52.2,Games,Boleto,Mobile,193.43,333.2,2,126.3,8,-145.01,522,DEV-7E468,1
TRX-54549,26.7, ELETRONICOS ,Boleto,Mobile,108.72,1465.8,0,60.7,3,-62.22,710,DEV-6FDED,0
TRX-54550,49.7,Vestuario,Boleto,Mobile,252.23,1500.6,0,334.2,4,6.16,895,DEV-757CA,0
TRX-54551,30.2,eletronicos,Boleto,Mobile,315.11,1018.4,0,379.2,0,86.87,641,DEV-3DFFF,1
TRX-54552,29.7,Eletronicos,Cartao_Credito,Mobile,164.76,1419.2,1,141.3,3,-137.87,111,DEV-26F82,0
TRX-54553,38.9,Beleza,Cartao_Credito,Mobile,388.89,1590.0,0,355.9,4,-96.37,868,DEV-A35A0,0
TRX-54554,31.4, ELETRONICOS ,Cartao_Credito,Mobile,377.13,1154.8,0,27.4,3,-61.01,799,DEV-CB70B,0
TRX-54555,,Vestuario,Cartao_Credito,Desktop,221.35,975.5,1,68.3,4,41.56,994,DEV-5F333,0
TRX-54556,48.2,Beleza,Cartao_Credito,Mobile,495.66,419.7,2,181.6,3,-100.03,541,DEV-A4DFD,1
TRX-54557,55.2,Beleza,Cartao_Credito,Mobile,262.82,1107.3,0,195.3,4,90.01,282,DEV-83916,0
TRX-54558,25.0,Eletronicos,Voucher,Tablet,1836.9,372.0,1,120.6,2,103.89,608,DEV-43F2F,1
TRX-54559,33.7,Beleza,Boleto,Desktop,865.69,405.3,0,77.8,5,-148.53,394,DEV-9B21B,0
TRX-54560,40.0,Eletronicos,Cartao_Credito,Mobile,38.09,155.6,1,139.5,6,342.23,990,DEV-CF32C,0
TRX-54561,35.7,Vestuario,Cartao_Credito,Desktop,2537.53,935.7,0,35.9,1,143.69,307,DEV-D194F,1
TRX-54562,43.8,Eletronicos,Cartao_Credito,Mobile,736.48,77.9,0,189.3,1,48.69,103,DEV-BC477,1
TRX-54563,33.7, ELETRONICOS ,Boleto,Mobile,,554.8,0,302.1,3,137.84,931,DEV-5E457,0
TRX-54564,31.7,Vestuario,Pix,Mobile,98.41,12.2,0,34.4,2,146.95,339,DEV-F17A6,0
TRX-54565,35.7,Eletronicos,Cartao_Credito,Mobile,568.3,1292.4,1,13.5,3,50.08,451,DEV-B46C7,0
TRX-54566,33.7,Games,Boleto,Tablet,591.54,304.7,0,91.7,1,-252.91,100,DEV-D4FD1,1
TRX-54567,49.7,Games,Cartao_Credito,Tablet,96.33,1316.7,0,59.6,1,-137.9,628,DEV-2A1D8,0
TRX-54568,38.2, ELETRONICOS ,Cartao_Credito,Desktop,328.79,963.5,0,76.9,3,-11.34,780,DEV-5767A,0
TRX-54569,41.1,Beleza,Cartao_Credito,Mobile,2737.77,1771.6,0,262.3,3,215.16,147,DEV-DE94B,1
TRX-54570,,Eletronicos,Pix,Desktop,358.73,1757.0,2,537.5,6,-19.49,970,DEV-86D1A,1
TRX-54571,32.4,Eletronicos,Pix,Mobile,369.53,507.0,2,11.9,3,-247.57,293,DEV-C38A8,0
TRX-54572,24.3,Beleza,Cartao_Credito,Mobile,1068.57,1736.1,0,1.8,4,-41.3,870,DEV-26015,0
TRX-54573,43.4, ELETRONICOS ,Boleto,Desktop,809.24,1314.3,0,143.8,5,-33.11,410,DEV-61801,0
TRX-54574,30.1,Vestuario,Pix,Mobile,554.41,894.2,0,175.4,2,-130.12,231,DEV-30D35,0
TRX-54575,47.0,Games,Boleto,Mobile,2327.11,353.8,0,53.2,2,154.42,134,DEV-695FE,1
TRX-54576,25.7,Games,Cartao_Credito,Mobile,206.36,1729.3,0,139.4,3,71.69,925,DEV-9E73F,0
TRX-54577,23.4,Beleza,Pix,Mobile,249.35,665.5,1,11.9,2,-179.26,961,DEV-7E851,0
TRX-54578,47.8, ELETRONICOS ,Cartao_Credito,Mobile,93.8,427.6,0,204.6,4,137.95,348,DEV-39368,0
TRX-54579,53.8,Beleza,Cartao_Credito,Mobile,162.16,616.1,2,242.5,8,59.54,341,DEV-413F0,0
TRX-54580,33.7,Vestuario,Cartao_Credito,Mobile,678.54,447.8,3,25.9,6,212.85,522,DEV-4C712,1
TRX-54581,45.4,Beleza,Boleto,Tablet,91.06,1521.0,0,100.3,3,123.3,669,DEV-8036A,0
TRX-54582,50.9,Beleza,Pix,Desktop,403.39,1646.7,0,30.0,4,-66.16,230,DEV-2FC9E,0
TRX-54583,40.5,Vestuario,Pix,Mobile,107.91,1375.1,0,99.9,3,73.26,688,DEV-69C11,0
TRX-54584,33.1,eletronicos,Pix,Desktop,826.5,1023.5,1,138.1,2,-75.12,289,DEV-C81F5,0
TRX-54585,41.3,Beleza,Cartao_Credito,Mobile,141.74,114.3,0,30.8,3,53.69,460,DEV-21054,0
TRX-54586,36.1,Vestuario,Cartao_Credito,Desktop,382.72,1100.7,0,106.0,6,20.28,239,DEV-6FC21,0
TRX-54587,62.5,Vestuario,Voucher,Mobile,858.91,856.6,0,142.3,6,233.89,989,DEV-5CF5B,0
TRX-54588,32.0,Eletronicos,Cartao_Credito,Desktop,70.9,1420.7,1,93.2,4,-45.2,975,DEV-8B82E,0
TRX-54589,48.6,Eletronicos,Boleto,Desktop,1010.3,610.2,1,134.6,2,-193.05,127,DEV-60065,0
TRX-54590,34.8, ELETRONICOS ,Cartao_Credito,Desktop,723.57,1167.8,0,171.6,4,-32.85,145,DEV-35A27,0
TRX-54591,33.2,Vestuario,Cartao_Credito,Mobile,419.02,919.7,1,58.7,4,-42.99,529,DEV-8D425,0
TRX-54592,26.0,Games,Cartao_Credito,Mobile,,498.5,1,156.4,5,115.69,913,DEV-B9300,0
TRX-54593,22.9,Vestuario,Pix,Desktop,257.53,187.1,1,491.3,1,-78.17,210,DEV-41251,1
TRX-54594,50.2, ELETRONICOS ,Pix,Mobile,1234.55,1213.8,0,53.3,3,58.46,717,DEV-EB170,0
TRX-54595,38.1, ELETRONICOS ,Cartao_Credito,Desktop,67.44,763.1,1,36.9,5,184.12,517,DEV-5EAAE,0
TRX-54596,25.2,eletronicos,Cartao_Credito,Mobile,1855.67,437.4,0,47.2,4,-80.39,561,DEV-1B19D,1
TRX-54597,35.0, ELETRONICOS ,Pix,Mobile,35.75,1664.7,2,123.8,2,11.46,396,DEV-E387C,0
TRX-54598,39.2,Eletronicos,Cartao_Credito,Mobile,186.48,895.0,3,111.5,5,205.93,516,DEV-9B1EE,0
TRX-54599,41.8,Eletronicos,Cartao_Credito,Mobile,168.53,1032.2,0,103.8,10,-63.04,624,DEV-D9F26,0
TRX-54600,31.1,Beleza,Cartao_Credito,Mobile,26.67,959.3,0,59.7,1,-62.63,913,DEV-5E6D6,0
TRX-54601,27.6, ELETRONICOS ,Pix,Mobile,1676.62,139.9,1,3.0,4,-256.67,167,DEV-D17C0,0
TRX-54602,23.3, ELETRONICOS ,Voucher,Desktop,324.14,807.6,2,90.5,5,183.22,427,DEV-86710,0
TRX-54603,41.9,Vestuario,Cartao_Credito,Mobile,1182.35,1062.6,1,41.7,8,104.03,584,DEV-3418C,0
TRX-54604,33.3, ELETRONICOS ,Boleto,Desktop,1779.01,879.4,2,148.1,7,107.82,660,DEV-BCB4F,1
TRX-54605,24.0,Eletronicos,Voucher,Desktop,786.63,968.1,1,17.1,4,-72.75,320,DEV-E49BA,0
TRX-54606,27.6, ELETRONICOS ,Boleto,Mobile,,588.6,0,251.6,7,145.54,669,DEV-7E423,0
TRX-54607,33.7, ELETRONICOS ,Cartao_Credito,Mobile,167.59,1583.8,0,183.0,2,54.49,890,DEV-D89F2,0
TRX-54608,52.2,Vestuario,Boleto,Mobile,172.35,782.3,1,100.3,6,-88.54,352,DEV-E6DF8,0
TRX-54609,35.2,Eletronicos,Cartao_Credito,Desktop,390.2,417.2,0,327.8,4,18.07,272,DEV-A499D,0
TRX-54610,43.1,Vestuario,Boleto,SmartTV,1287.56,1314.1,0,46.5,5,20.86,216,DEV-A4BD1,0
TRX-54611,35.4,Eletronicos,Boleto,Desktop,727.46,425.5,0,57.4,6,13.39,989,DEV-DBF32,0
TRX-54612,34.4,Beleza,Boleto,Mobile,905.13,1709.3,1,46.0,5,76.18,980,DEV-6D2D7,0
TRX-54613,54.3,Eletronicos,Pix,Desktop,3812.08,191.2,0,59.4,5,-11.19,163,DEV-3A192,1
TRX-54614,51.3,Games,Pix,Mobile,460.24,771.0,0,188.0,5,145.83,919,DEV-D9189,0
TRX-54615,26.4,eletronicos,Pix,Mobile,361.46,1578.4,0,10.3,4,111.92,621,DEV-CF116,0
TRX-54616,51.6, ELETRONICOS ,Boleto,Desktop,725.65,1683.7,0,91.5,1,-6.78,724,DEV-90314,0
TRX-54617,43.9,eletronicos,Boleto,Desktop,432.02,1058.3,0,368.8,3,-96.02,127,DEV-2C111,0
TRX-54618,35.4,Vestuario,Cartao_Credito,Mobile,1088.5,1215.2,1,3.1,5,-73.16,599,DEV-AF9C2,0
TRX-54619,32.1,Eletronicos,Cartao_Credito,Desktop,59.81,66.6,2,147.1,1,43.69,600,DEV-8BB8F,0
TRX-54620,32.3,Eletronicos,Boleto,Mobile,1204.43,791.4,0,16.3,1,-164.64,786,DEV-9C2E9,0
TRX-54621,27.8,Beleza,Cartao_Credito,SmartTV,,928.4,3,123.3,1,-52.56,671,DEV-3989F,1
TRX-54622,34.1,Games,Cartao_Credito,Mobile,811.16,900.3,1,175.0,9,83.83,457,DEV-303FE,0
TRX-54623,40.6,Eletronicos,Cartao_Credito,Desktop,147.29,1262.1,1,164.8,3,-76.81,690,DEV-8E06B,0
TRX-54624,39.2,Vestuario,Cartao_Credito,Desktop,739.47,716.1,0,7.0,1,90.86,250,DEV-51316,0
TRX-54625,21.3,Games,Cartao_Credito,Desktop,66.78,1250.6,0,214.1,0,149.61,358,DEV-73816,0
TRX-54626,41.8,Eletronicos,Cartao_Credito,Desktop,24.64,940.6,2,195.8,2,-46.98,635,DEV-A59BD,0
TRX-54627,28.6, ELETRONICOS ,Cartao_Credito,Mobile,566.61,178.1,0,352.2,2,-14.17,751,DEV-E64D5,1
TRX-54628,44.3,Beleza,Cartao_Credito,Tablet,712.59,573.8,1,91.8,2,3.39,614,DEV-65F79,0
TRX-54629,17.0,Beleza,Pix,Mobile,740.11,902.8,1,195.4,2,10.06,180,DEV-57F13,0
TRX-54630,22.7,Vestuario,Cartao_Credito,Mobile,712.54,798.3,0,540.5,1,47.46,651,DEV-8AE40,1
TRX-54631,41.9,Beleza,Cartao_Credito,Desktop,157.1,1198.9,0,200.3,1,-276.05,810,DEV-31972,0
TRX-54632,53.6,Eletronicos,Pix,Mobile,385.58,878.2,1,38.3,4,131.21,891,DEV-96133,0
TRX-54633,37.5,Eletronicos,Cartao_Credito,Mobile,925.81,713.5,0,53.7,1,-7.76,202,DEV-92714,0
TRX-54634,22.3,Eletronicos,Cartao_Credito,SmartTV,1526.74,441.3,0,305.3,4,134.83,448,DEV-A8988,1
TRX-54635,53.1, ELETRONICOS ,Cartao_Credito,Mobile,284.46,284.9,1,89.6,5,26.12,215,DEV-E8C9F,0
TRX-54636,39.1, ELETRONICOS ,Cartao_Credito,Mobile,387.79,167.4,0,316.7,2,-74.71,407,DEV-886DD,0
TRX-54637,41.7,Eletronicos,Cartao_Credito,Mobile,35.99,1673.8,2,39.5,8,122.31,538,DEV-8ADBD,0
TRX-54638,40.5,Games,Cartao_Credito,SmartTV,725.08,1646.2,2,70.1,1,-142.39,715,DEV-C8CFB,1
TRX-54639,39.1,Eletronicos,Cartao_Credito,Mobile,207.64,848.1,0,44.4,2,-166.8,650,DEV-C7EFF,0
TRX-54640,48.5,Beleza,Pix,Mobile,830.19,277.9,0,147.6,1,22.08,944,DEV-743E1,0
TRX-54641,47.6,Beleza,Cartao_Credito,Mobile,1790.12,1503.2,0,327.0,3,9.93,956,DEV-EA58E,1
TRX-54642,42.4, ELETRONICOS ,Pix,Desktop,85.59,840.5,0,115.4,4,84.73,347,DEV-CCBF7,0
TRX-54643,26.1,eletronicos,Cartao_Credito,Mobile,663.19,801.6,0,213.7,7,222.42,399,DEV-E0174,0
TRX-54644,49.4,Games,Boleto,Desktop,491.62,163.8,2,120.1,3,-97.01,870,DEV-791E7,1
TRX-54645,41.4,Eletronicos,Cartao_Credito,Mobile,,873.5,1,119.9,4,91.81,679,DEV-C75AC,1
TRX-54646,50.1,Eletronicos,Cartao_Credito,Desktop,77.72,91.6,1,258.9,2,-13.03,599,DEV-6051D,1
TRX-54647,,Eletronicos,Cartao_Credito,Mobile,4316.12,642.5,0,14.8,1,-192.29,292,DEV-53A8E,1
TRX-54648,30.1,Beleza,Pix,Mobile,412.09,570.6,1,143.5,0,119.24,790,DEV-55B3A,0
TRX-54649,47.2,Eletronicos,Cartao_Credito,Mobile,215.73,719.9,0,109.3,4,89.09,408,DEV-8E3CD,0
TRX-54650,32.9,eletronicos,Cartao_Credito,Mobile,406.02,514.5,0,39.6,7,-16.73,241,DEV-CF272,0
TRX-54651,30.1,Eletronicos,Cartao_Credito,Desktop,181.95,1285.1,0,54.3,3,285.98,717,DEV-E255A,0
TRX-54652,39.0,Games,Cartao_Credito,Desktop,727.16,1569.0,0,523.9,6,-88.77,761,DEV-3CE69,0
TRX-54653,34.6,Beleza,Cartao_Credito,Mobile,1090.34,669.8,2,250.8,4,121.02,601,DEV-E17C9,1
TRX-54654,38.4,Vestuario,Cartao_Credito,Mobile,139.85,28.3,1,93.6,4,54.29,589,DEV-26D97,0
TRX-54655,35.9,Games,Cartao_Credito,Mobile,176.05,1685.9,0,185.5,4,-73.23,492,DEV-31DCE,0
TRX-54656,24.7,Eletronicos,Cartao_Credito,SmartTV,59.86,884.9,0,109.9,4,197.7,184,DEV-485D9,0
TRX-54657,39.1,Eletronicos,Cartao_Credito,Desktop,403.56,1148.2,1,23.7,3,136.08,419,DEV-680DE,0
TRX-54658,28.0,Beleza,Cartao_Credito,Mobile,87.02,418.5,0,282.1,3,-81.05,520,DEV-63E1D,1
TRX-54659,48.1,Eletronicos,Cartao_Credito,Desktop,,1425.6,1,71.9,2,-5.99,372,DEV-6648C,1
TRX-54660,20.6,Vestuario,Voucher,Mobile,1560.33,123.0,3,316.9,1,22.36,636,DEV-80A32,1
TRX-54661,41.9,Vestuario,Cartao_Credito,Tablet,533.34,1169.8,0,15.4,2,-39.17,358,DEV-547E3,0
TRX-54662,31.5, ELETRONICOS ,Cartao_Credito,Tablet,159.33,285.9,1,102.2,4,-151.25,178,DEV-A688E,0
TRX-54663,38.4,Vestuario,Pix,Desktop,114.49,295.6,0,292.2,2,-125.08,401,DEV-4A20B,1
TRX-54664,26.7,Eletronicos,Boleto,Mobile,639.08,1701.3,0,843.8,1,-256.56,888,DEV-3DC1E,1
TRX-54665,37.4, ELETRONICOS ,Cartao_Credito,SmartTV,603.08,41.4,0,88.4,2,-62.31,261,DEV-9A1C4,0
TRX-54666,22.7,Vestuario,Pix,Desktop,244.12,1484.9,0,314.1,2,-70.7,894,DEV-826DE,0
TRX-54667,28.9,eletronicos,Cartao_Credito,Desktop,1443.04,475.0,1,159.4,1,20.39,468,DEV-893D0,1
TRX-54668,33.2,Vestuario,Cartao_Credito,Mobile,817.99,1453.5,1,8.9,4,-224.08,323,DEV-D84F7,0
TRX-54669,37.4,Vestuario,Pix,Tablet,,111.5,0,417.3,1,133.49,679,DEV-F0FE9,0
TRX-54670,41.5, ELETRONICOS ,Boleto,Mobile,86.73,814.4,0,132.0,4,-128.57,441,DEV-D269F,0
TRX-54671,24.8,Eletronicos,Boleto,Desktop,625.05,1388.0,0,351.9,4,26.17,605,DEV-CD269,0
TRX-54672,43.5,eletronicos,Cartao_Credito,Mobile,1345.79,668.5,0,213.7,4,-53.97,936,DEV-975CE,1
TRX-54673,26.1,Eletronicos,Boleto,Desktop,337.45,867.1,0,668.0,3,46.52,768,DEV-84667,1
TRX-54674,40.7,eletronicos,Cartao_Credito,Desktop,2433.21,1576.5,1,380.6,0,-117.83,631,DEV-C45C8,1
TRX-54675,26.0, ELETRONICOS ,Cartao_Credito,Desktop,25.06,929.0,1,248.7,4,146.81,479,DEV-1EFB4,0
TRX-54676,31.6,Eletronicos,Cartao_Credito,Mobile,173.99,65.6,3,193.5,2,20.1,324,DEV-7C299,1
TRX-54677,35.7,Vestuario,Pix,Mobile,820.4,883.8,0,206.0,2,-126.9,311,DEV-A56C7,1
TRX-54678,40.4,Eletronicos,Boleto,Mobile,1475.6,456.1,1,80.0,2,74.8,950,DEV-F0387,1
TRX-54679,60.0,Games,Boleto,Mobile,722.25,335.7,0,85.5,2,174.07,882,DEV-363FC,0
TRX-54680,46.1,Games,Cartao_Credito,Tablet,189.2,218.4,0,192.7,6,55.61,686,DEV-E1850,0
TRX-54681,29.8,Games,Cartao_Credito,Mobile,109.86,125.5,0,23.5,4,-126.31,424,DEV-E753D,0
TRX-54682,50.2,Vestuario,Pix,Mobile,1414.61,1496.0,2,59.3,1,-129.64,536,DEV-AF25B,0
TRX-54683,12.8,Eletronicos,Voucher,Desktop,208.3,1151.4,0,29.4,6,5.55,848,DEV-3FFDC,0
TRX-54684,37.1,Games,Pix,Mobile,1500.71,1346.4,0,23.4,5,46.42,171,DEV-BBE77,0
TRX-54685,39.0,Eletronicos,Cartao_Credito,Mobile,1028.34,1649.0,1,333.4,3,0.68,489,DEV-2675E,0
TRX-54686,41.1,Vestuario,Cartao_Credito,Desktop,,67.6,0,59.3,6,179.37,142,DEV-7B311,0
TRX-54687,26.2,Eletronicos,Cartao_Credito,Desktop,251.85,1331.1,0,51.1,5,-107.18,622,DEV-A59B7,0
TRX-54688,35.1,Beleza,Cartao_Credito,Desktop,273.25,1746.2,1,62.5,4,17.41,773,DEV-BC700,0
TRX-54689,23.8,eletronicos,Pix,Mobile,216.96,899.4,1,143.5,3,-55.18,253,DEV-23264,1
TRX-54690,25.7,Eletronicos,Cartao_Credito,Mobile,152.23,1434.5,0,3.3,3,13.05,803,DEV-E5518,0
TRX-54691,9.6,Eletronicos,Pix,Mobile,183.82,1033.0,1,214.9,3,-16.01,580,DEV-5797E,0
TRX-54692,39.6,Beleza,Cartao_Credito,Desktop,844.98,1177.3,1,29.6,5,-78.45,615,DEV-1EB37,0
TRX-54693,28.7,Eletronicos,Pix,Desktop,666.78,692.5,0,247.2,6,170.56,574,DEV-C58C5,0
TRX-54694,49.2,Vestuario,Cartao_Credito,Mobile,556.26,261.8,2,202.0,3,-157.78,573,DEV-C77E0,1
TRX-54695,40.5,Games,Voucher,Mobile,814.27,285.4,1,277.1,5,-108.74,869,DEV-A7E30,1
TRX-54696,34.0, ELETRONICOS ,Pix,Desktop,838.22,1710.6,1,915.0,0,37.48,169,DEV-72F71,1
TRX-54697,41.5,Eletronicos,Pix,Desktop,558.61,808.6,0,66.2,1,-94.46,383,DEV-84053,1
TRX-54698,40.2,Eletronicos,Cartao_Credito,Mobile,579.4,891.1,0,84.4,9,82.2,923,DEV-A2399,0
TRX-54699,54.4,Eletronicos,Voucher,Mobile,1056.85,1256.7,0,410.9,4,-66.73,145,DEV-975C0,0
TRX-54700,,eletronicos,Boleto,Mobile,479.59,1771.5,2,60.3,2,225.89,735,DEV-CAF1A,0
TRX-54701,26.0,Beleza,Boleto,Mobile,191.57,13.8,2,40.2,3,11.71,722,DEV-4F54E,0
TRX-54702,20.2,Vestuario,Cartao_Credito,Mobile,1579.96,1714.6,3,34.9,4,-78.02,442,DEV-61A95,1
TRX-54703,36.2,Vestuario,Pix,Mobile,419.26,106.3,2,317.4,3,39.31,614,DEV-95DD7,1
TRX-54704,36.4,eletronicos,Cartao_Credito,Mobile,964.71,626.6,0,604.8,6,115.08,187,DEV-70FD3,0
TRX-54705,10.9,Beleza,Boleto,Mobile,30.22,579.1,2,170.2,7,-101.91,115,DEV-63C74,0
TRX-54706,34.7,Beleza,Cartao_Credito,Desktop,352.4,244.3,1,55.1,8,-46.58,317,DEV-F3F18,0
TRX-54707,49.5,Eletronicos,Cartao_Credito,Desktop,307.1,223.2,0,101.6,6,-79.92,236,DEV-5FF38,0
TRX-54708,55.5,eletronicos,Boleto,Desktop,137.96,425.9,1,583.5,3,179.91,726,DEV-A8FDD,0
TRX-54709,44.3,Eletronicos,Cartao_Credito,Desktop,300.33,491.1,1,190.4,0,135.22,942,DEV-F283A,0
TRX-54710,36.9,eletronicos,Cartao_Credito,Mobile,1955.78,1774.9,0,63.0,5,-310.26,672,DEV-C88BE,0
TRX-54711,43.9,Games,Cartao_Credito,Desktop,2222.48,313.8,1,48.3,2,-104.21,346,DEV-8D7AA,1
TRX-54712,41.4,Vestuario,Cartao_Credito,Desktop,1904.47,1430.6,2,77.7,4,16.0,832,DEV-3B46E,1
TRX-54713,26.6,Eletronicos,Boleto,Mobile,2103.24,818.8,1,92.1,7,15.82,798,DEV-9B8A9,0
TRX-54714,27.2,Vestuario,Voucher,Desktop,1120.27,441.0,0,76.1,4,127.62,933,DEV-E2463,0
TRX-54715,39.6,Beleza,Cartao_Credito,Mobile,313.67,1670.9,1,3.0,2,87.38,747,DEV-2BF9D,1
TRX-54716,38.0,Vestuario,Cartao_Credito,Desktop,472.06,884.5,0,102.8,6,194.47,720,DEV-C46B8,0
TRX-54717,28.1,Eletronicos,Cartao_Credito,Mobile,,1681.2,1,379.3,7,29.56,277,DEV-A0442,0
TRX-54718,28.0,Eletronicos,Cartao_Credito,Desktop,443.23,1627.6,0,266.5,2,-13.01,271,DEV-F2A81,0
TRX-54719,34.4,Eletronicos,Cartao_Credito,Mobile,379.48,1137.6,2,187.8,1,-205.95,743,DEV-C5958,0
TRX-54720,31.6,Beleza,Boleto,Mobile,1105.99,1640.4,2,314.6,3,189.9,900,DEV-EF590,1
TRX-54721,38.8,Vestuario,Boleto,Desktop,144.93,842.4,1,297.2,2,82.21,892,DEV-8C64E,1
TRX-54722,42.8,Eletronicos,Boleto,Mobile,344.68,684.6,0,33.0,2,129.63,585,DEV-80A4E,0
TRX-54723,40.0,Beleza,Cartao_Credito,Mobile,627.91,152.5,0,75.4,2,-100.25,398,DEV-7C13E,1
TRX-54724,40.4,Eletronicos,Pix,SmartTV,825.51,1135.5,1,300.7,2,-16.1,577,DEV-37BB0,1
TRX-54725,42.2,Games,Boleto,Mobile,55.12,101.3,1,68.2,3,-311.14,982,DEV-76241,0
TRX-54726,34.8, ELETRONICOS ,Cartao_Credito,Mobile,126.84,6.2,0,35.1,1,125.18,886,DEV-EA6EE,0
TRX-54727,22.3,Eletronicos,Cartao_Credito,Mobile,216.15,1041.6,0,87.6,1,83.77,493,DEV-2AAA7,0
TRX-54728,29.9,Games,Cartao_Credito,Mobile,305.6,288.0,1,94.8,2,127.39,447,DEV-F3134,0
TRX-54729,15.0,Games,Pix,Desktop,350.11,938.2,0,101.4,2,-133.13,543,DEV-80F3A,0
TRX-54730,42.2,Games,Boleto,Tablet,119.15,1300.6,1,122.3,5,-81.89,716,DEV-45A86,0
TRX-54731,40.3,Eletronicos,Pix,Desktop,912.81,923.3,0,27.1,4,75.6,738,DEV-4B393,0
TRX-54732,32.4,Eletronicos,Pix,Mobile,114.5,1239.4,1,444.6,6,-234.6,992,DEV-276AF,0
TRX-54733,27.6,eletronicos,Boleto,Mobile,282.08,311.6,0,159.8,5,-0.78,529,DEV-73E7B,0
TRX-54734,38.1,Eletronicos,Cartao_Credito,Mobile,295.56,755.0,1,136.9,6,19.33,326,DEV-CFCC2,0
TRX-54735,44.0,eletronicos,Cartao_Credito,Desktop,321.32,11.1,0,78.4,5,80.46,401,DEV-AC956,0
TRX-54736,34.1,Beleza,Boleto,Desktop,253.55,53.0,0,450.2,1,21.25,465,DEV-E5DDC,1
TRX-54737,49.9,Eletronicos,Boleto,Mobile,79.32,909.4,0,342.5,1,59.64,714,DEV-CE3C5,1
TRX-54738,34.4,Eletronicos,Cartao_Credito,Mobile,298.74,594.5,1,299.0,4,156.86,477,DEV-32615,0
TRX-54739,39.0, ELETRONICOS ,Pix,Desktop,920.39,253.0,1,119.4,2,-116.83,497,DEV-9AE12,1
TRX-54740,33.9,Eletronicos,Pix,Mobile,1098.64,1312.4,1,76.8,4,9.1,316,DEV-F09A4,0
TRX-54741,38.3,Beleza,Boleto,Mobile,,1352.7,0,715.9,4,-70.93,341,DEV-5002F,0
TRX-54742,45.3, ELETRONICOS ,Cartao_Credito,Mobile,2021.37,34.2,0,116.7,2,-76.95,324,DEV-D78E9,1
TRX-54743,,Eletronicos,Boleto,Mobile,623.25,1677.4,1,207.2,3,-54.12,340,DEV-93939,0
TRX-54744,37.9,Eletronicos,Cartao_Credito,Desktop,152.06,910.1,1,3.9,4,2.63,216,DEV-CAB7B,0
TRX-54745,37.7, ELETRONICOS ,Pix,Desktop,950.64,397.8,1,270.3,3,85.07,567,DEV-682F1,0
TRX-54746,29.5,Beleza,Cartao_Credito,Desktop,24.32,995.3,1,265.5,1,19.2,242,DEV-81162,1
TRX-54747,31.7,Beleza,Cartao_Credito,SmartTV,494.22,1754.5,0,231.4,2,46.26,115,DEV-591CE,0
TRX-54748,47.4,Vestuario,Cartao_Credito,Desktop,1222.48,878.8,2,269.3,1,-78.09,653,DEV-354C2,1
TRX-54749,,Eletronicos,Cartao_Credito,Mobile,108.36,767.4,3,140.1,3,9.7,299,DEV-D7FCD,0
TRX-54750,42.3,Eletronicos,Pix,Desktop,647.79,511.2,1,229.1,2,69.67,843,DEV-B8A0E,0
TRX-54751,45.9,Vestuario,Boleto,Desktop,504.18,1231.0,1,103.5,1,258.05,321,DEV-C71BC,1
TRX-54752,35.0, ELETRONICOS ,Cartao_Credito,Mobile,463.21,402.3,0,228.9,2,22.21,801,DEV-65E32,1
TRX-54753,999.0,eletronicos,Cartao_Credito,Desktop,678.94,345.7,1,46.0,3,-0.68,587,DEV-AF383,0
